74,0.000000,0.001669,0.001669,0.000000,0.000000,0.003339,0.015025,0.000000,0.021703,0.000000,0.000000,0.001669,0.896494,0.003339,0.000000,0.000000,0.031720,0.005008,0.000000,0.005008,0.011686,0.000000,0.000000,0.001669,0.000000
75,0.000000,0.000000,0.001669,0.000000,0.000000,0.000000,0.008347,0.000000,0.033389,0.000000,0.001669,0.003339,0.886477,0.001669,0.000000,0.000000,0.025042,0.008347,0.006678,0.003339,0.016694,0.000000,0.001669,0.000000,0.001669
76,0.000000,0.001669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025042,0.003339,0.001669,0.001669,0.899833,0.000000,0.001669,0.000000,0.053422,0.000000,0.008347,0.000000,0.000000,0.001669,0.000000,0.001669,0.000000
77,0.000000,0.001669,0.000000,0.000000,0.000000,0.003339,0.000000,0.000000,0.046745,0.000000,0.001669,0.003339,0.886477,0.003339,0.001669,0.000000,0.043406,0.000000,0.000000,0.000000,0.003339,0.001669,0.001669,0.001669,0.000000
78,0.001669,0.000000,0.000000,0.000000,0.000000,0.003339,0.006678,0.003339,0.030050,0.000000,0.001669,0.003339,0.919866,0.000000,0.000000,0.008347,0.010017,0.000000,0.005008,0.003339,0.000000,0.001669,0.001669,0.000000,0.000000
79,0.001669,0.001669,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.053422,0.000000,0.000000,0.001669,0.821369,0.005008,0.000000,0.013356,0.045075,0.041736,0.010017,0.003339,0.000000,0.000000,0.000000,0.000000,0.000000
80,0.000000,0.000000,0.001669,0.001669,0.000000,0.000000,0.000000,0.000000,0.041736,0.000000,0.000000,0.003339,0.874791,0.010017,0.000000,0.006678,0.023372,0.026711,0.000000,0.000000,0.008347,0.000000,0.000000,0.001669,0.000000
81,0.001669,0.000000,0.000000,0.000000,0.000000,0.000000,0.015025,0.000000,0.043406,0.000000,0.001669,0.000000,0.861436,0.000000,0.000000,0.005008,0.045075,0.010017,0.006678,0.000000,0.008347,0.000000,0.001669,0.000000,0.000000
82,0.003339,0.000000,0.001669,0.000000,0.000000,0.000000,0.000000,0.001669,0.048414,0.000000,0.000000,0.000000,0.868114,0.000000,0.000000,0.006678,0.066778,0.000000,0.000000,0.000000,0.000000,0.000000,0.001669,0.001669,0.000000
83,0.003339,0.000000,0.001669,0.000000,0.000000,0.000000,0.000000,0.000000,0.070117,0.015025,0.000000,0.000000,0.828047,0.000000,0.001669,0.005008,0.045075,0.000000,0.010017,0.000000,0.018364,0.001669,0.000000,0.000000,0.000000
